customer_id,company_name,segment,industry,company_size,location,annual_revenue,order_frequency,avg_order_value,last_order_days,total_orders,contract_value,employee_count,relationship_years,satisfaction_score,nps_score,preferred_contact,payment_method,has_online_account,has_mobile_app,has_integration,is_active,customer_lifetime_value,avg_monthly_revenue,engagement_score,churn_risk
125,Mega A.Ş.,Premium,Üretim,Küçük Ölçekli,Istanbul,8215,26,315,50,26,4124092,12,8,9.27,8,E-posta,Kurumsal Kredi Kartı,True,True,True,True,52576.0,684.5833333333334,0.62,Orta
126,Star A.Ş.,Bronze,Perakende,Küçük Ölçekli,Ankara,54532,16,3408,72,16,684073,37,7,7.45,5,Web Site,Kurumsal Kredi Kartı,True,True,False,True,305379.2,4544.333333333333,0.52,Yüksek
127,Star Ltd. Şti.,Silver,Sağlık,Küçük Ölçekli,Konya,25048,20,1252,31,20,695887,75,9,10.0,7,E-posta,Çek,True,True,True,True,180345.6,2087.3333333333335,0.62,Orta
128,Anadolu Sanayi,Bronze,Perakende,Orta Ölçekli,Gaziantep,4408,18,244,81,18,1350749,333,4,5.67,7,Mağaza,Çek,True,False,False,True,14105.6,367.3333333333333,0.36,Yüksek
129,Türk Holding,Silver,Teknoloji,Küçük Ölçekli,Istanbul,89196,31,2877,33,31,4728917,52,1,10.0,6,E-posta,Havale/EFT,True,True,True,True,71356.8,7433.0,0.63,Orta
130,Global A.Ş.,Silver,Üretim,Orta Ölçekli,Izmir,52580,25,2103,8,25,4075659,60,7,6.25,7,Mobil Uygulama,Havale/EFT,True,True,False,True,294448.0,4381.666666666667,0.52,Orta
131,Grup Sanayi,Bronze,Teknoloji,Büyük Ölçekli,Ankara,12372,28,441,25,28,7842196,110,2,7.75,10,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,19795.2,1031.0,0.55,Düşük
132,Tech Ltd. Şti.,Gold,Perakende,Büyük Ölçekli,Istanbul,6120,17,360,43,17,3997880,404,13,6.15,8,Web Site,Vadeli Ödeme,True,True,False,True,63648.0,510.0,0.51,Orta
133,Türk Teknoloji,Silver,Finans,Küçük Ölçekli,Istanbul,7469,29,257,33,29,1877663,35,1,9.3,7,Telefon,Vadeli Ödeme,True,True,True,True,5975.200000000001,622.4166666666666,0.6,Orta
134,Global Ticaret,Silver,Teknoloji,Orta Ölçekli,Ankara,7303,31,235,3,31,4437109,104,1,9.12,8,Mobil Uygulama,Vadeli Ödeme,True,False,True,True,5842.400000000001,608.5833333333334,0.5,Düşük
135,Sistem A.Ş.,Premium,Perakende,Küçük Ölçekli,Eskişehir,168726,24,7030,9,24,7645714,153,3,7.6,8,Telefon,Çek,True,True,False,True,404942.4000000001,14060.5,0.54,Düşük
136,Mega Ltd. Şti.,Premium,Perakende,Orta Ölçekli,Ankara,4424,15,294,35,15,3345814,27,5,6.48,8,E-posta,Vadeli Ödeme,True,True,True,True,17696.0,368.6666666666667,0.48,Orta
137,Pro Ticaret,Premium,Teknoloji,Küçük Ölçekli,Izmir,51299,33,1554,23,33,1419296,28,5,9.93,9,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,205196.0,4274.916666666667,0.65,Düşük
138,Grup Ticaret,Silver,Perakende,Küçük Ölçekli,Bursa,18158,30,605,1,30,14415936,99,2,8.11,8,Telefon,Vadeli Ödeme,True,True,False,True,29052.800000000003,1513.1666666666667,0.57,Düşük
139,Star Ltd. Şti.,Silver,Eğitim,Küçük Ölçekli,Ankara,124945,15,8329,41,15,2237985,155,2,8.61,9,Telefon,Çek,False,True,True,True,199912.0,10412.083333333334,0.43,Orta
140,Türk Teknoloji,Silver,Teknoloji,Orta Ölçekli,Trabzon,37474,27,1387,3,27,7438393,50,3,7.05,7,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,89937.60000000002,3122.8333333333335,0.53,Orta
141,Global A.Ş.,Premium,Eğitim,Küçük Ölçekli,Trabzon,122897,17,7229,7,17,1010469,198,3,9.59,7,Mağaza,Havale/EFT,True,False,False,True,294952.80000000005,10241.416666666666,0.47,Düşük
142,Net Ltd. Şti.,Silver,Perakende,Küçük Ölçekli,Istanbul,12019,30,400,71,30,5706022,64,9,8.05,6,Mağaza,Çek,True,True,True,True,86536.8,1001.5833333333334,0.6,Yüksek
143,Türk Holding,Bronze,Hizmet,Orta Ölçekli,Izmir,2780,20,139,12,20,1182040,70,1,8.92,7,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,2224.0,231.66666666666666,0.55,Düşük
144,Pro Sanayi,Gold,Sağlık,Orta Ölçekli,Ankara,24332,16,1520,2,16,3024315,48,8,7.44,8,Mağaza,Vadeli Ödeme,True,True,True,True,155724.80000000002,2027.6666666666667,0.52,Orta
145,Türk Ticaret,Silver,Üretim,Küçük Ölçekli,Istanbul,84801,30,2826,1,30,6638944,31,13,9.17,6,Mobil Uygulama,Vadeli Ödeme,True,True,False,True,881930.4,7066.75,0.65,Düşük
146,Pro Ticaret,Bronze,Üretim,Orta Ölçekli,Istanbul,56341,25,2253,83,25,7393709,33,8,8.22,5,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,False,360582.4,4695.083333333333,0.58,Yüksek
147,Global Ticaret,Bronze,İnşaat,Küçük Ölçekli,Antalya,9237,15,615,14,15,5333354,126,11,5.88,9,Mağaza,Çek,True,True,True,True,81285.6,769.75,0.48,Yüksek
148,Anadolu Holding,Silver,Perakende,Büyük Ölçekli,Izmir,7267,27,269,30,27,7924219,59,6,9.02,1,Telefon,Vadeli Ödeme,True,False,False,False,34881.600000000006,605.5833333333334,0.5,Düşük
149,Grup Teknoloji,Bronze,Hizmet,Küçük Ölçekli,Istanbul,3611,24,150,17,24,5270830,37,1,9.45,10,Web Site,Vadeli Ödeme,True,True,True,True,2888.8,300.9166666666667,0.58,Düşük
150,Grup Sanayi,Gold,İnşaat,Büyük Ölçekli,Istanbul,32300,16,2018,8,16,1445378,75,6,7.0,9,Mobil Uygulama,Çek,True,True,True,True,155040.00000000003,2691.6666666666665,0.5,Orta
151,Türk Ticaret,Bronze,Perakende,Orta Ölçekli,Mersin,21626,22,983,64,22,2067174,8,2,10.0,8,Web Site,Kurumsal Kredi Kartı,True,False,False,True,34601.6,1802.1666666666667,0.5,Yüksek
152,Tech Ltd. Şti.,Gold,Perakende,Orta Ölçekli,Istanbul,361339,26,13897,90,26,4155072,76,5,6.96,8,Telefon,Vadeli Ödeme,False,True,True,True,1445356.0,30111.583333333332,0.43,Yüksek
153,Türk A.Ş.,Gold,Perakende,Küçük Ölçekli,Istanbul,47704,28,1703,133,28,1252917,95,8,9.23,7,Telefon,Vadeli Ödeme,True,True,True,True,305305.60000000003,3975.3333333333335,0.62,Yüksek
154,Grup A.Ş.,Premium,Üretim,Orta Ölçekli,Izmir,138266,23,6011,2,23,11264399,283,2,10.0,7,Web Site,Kurumsal Kredi Kartı,True,True,True,True,221225.6,11522.166666666666,0.6,Düşük
155,Net Ltd. Şti.,Bronze,Teknoloji,Küçük Ölçekli,Samsun,5465,22,248,2,22,2627320,122,11,10.0,8,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,48092.00000000001,455.4166666666667,0.63,Düşük
156,Tech Teknoloji,Silver,Perakende,Küçük Ölçekli,Istanbul,28137,30,937,59,30,3199591,65,14,6.87,0,E-posta,Çek,False,True,True,False,315134.4,2344.75,0.49,Orta
157,Net Holding,Gold,Hizmet,Orta Ölçekli,Bursa,48918,31,1578,6,31,1499110,85,1,9.69,9,Telefon,Vadeli Ödeme,True,False,False,True,39134.4,4076.5,0.52,Düşük
158,Mega Teknoloji,Gold,Üretim,Orta Ölçekli,Adana,32112,35,917,25,35,4874166,405,6,7.84,9,Mobil Uygulama,Kurumsal Kredi Kartı,False,True,False,True,154137.60000000003,2676.0,0.5,Düşük
159,Sistem Ticaret,Bronze,Perakende,Orta Ölçekli,Istanbul,17053,16,1065,27,16,1312795,22,5,7.1,7,E-posta,Kurumsal Kredi Kartı,True,True,True,False,68212.0,1421.0833333333333,0.5,Orta
160,Pro Sanayi,Bronze,Teknoloji,Orta Ölçekli,Adana,21294,23,925,33,23,965609,113,1,8.88,5,E-posta,Havale/EFT,True,True,False,True,17035.2,1774.5,0.56,Orta
161,Sistem Ticaret,Silver,Üretim,Büyük Ölçekli,Ankara,54386,25,2175,2,25,1399119,137,5,10.0,6,Telefon,Vadeli Ödeme,True,True,True,True,217544.0,4532.166666666667,0.62,Düşük
162,Global Sanayi,Silver,Turizm,Küçük Ölçekli,Antalya,152664,54,2827,12,54,2998995,54,3,8.34,7,Mağaza,Çek,True,True,True,False,366393.60000000003,12722.0,0.68,Düşük
163,Star Holding,Silver,Sağlık,Küçük Ölçekli,Antalya,883,34,25,22,34,2314349,36,1,6.26,5,Telefon,Çek,True,True,False,True,706.4000000000001,73.58333333333333,0.53,Orta
164,Global Teknoloji,Gold,Eğitim,Orta Ölçekli,Izmir,210742,18,11707,6,18,14660054,40,7,6.55,8,Web Site,Havale/EFT,False,True,False,True,1180155.2000000002,17561.833333333332,0.4,Orta
165,Net Holding,Bronze,Teknoloji,Küçük Ölçekli,Istanbul,1353,32,42,87,32,6820848,51,27,9.63,5,Telefon,Havale/EFT,True,True,True,True,29224.800000000003,112.75,0.73,Yüksek
166,Star A.Ş.,Premium,Teknoloji,Küçük Ölçekli,Gaziantep,87503,12,7291,53,12,3087420,30,7,9.26,8,Web Site,Vadeli Ödeme,True,True,True,True,490016.80000000005,7291.916666666667,0.56,Orta
167,Star A.Ş.,Silver,Hizmet,Küçük Ölçekli,Ankara,905067,21,43098,5,21,3869549,54,6,9.27,7,Mağaza,Vadeli Ödeme,True,True,True,True,4344321.600000001,75422.25,0.59,Düşük
168,Pro Sanayi,Gold,Eğitim,Küçük Ölçekli,Istanbul,37196,27,1377,34,27,8536093,146,12,6.58,9,Telefon,Çek,True,True,True,True,357081.60000000003,3099.6666666666665,0.56,Orta
169,Global Teknoloji,Silver,Hizmet,Küçük Ölçekli,Istanbul,34625,19,1822,16,19,16971836,95,8,7.53,6,E-posta,Çek,True,True,False,True,221600.0,2885.4166666666665,0.54,Düşük
170,Sistem A.Ş.,Silver,Finans,Orta Ölçekli,Antalya,16596,23,721,12,23,4983674,143,9,7.62,10,Telefon,Kurumsal Kredi Kartı,True,False,True,True,119491.2,1383.0,0.46,Düşük
171,Mega Sanayi,Silver,Lojistik,Küçük Ölçekli,Bursa,71913,22,3268,11,22,3749848,308,1,6.65,8,Mağaza,Havale/EFT,False,True,True,True,57530.4,5992.75,0.39,Orta
172,Mega Sanayi,Premium,Perakende,Küçük Ölçekli,Istanbul,94807,32,2962,33,32,3232578,33,1,8.68,0,Mağaza,Havale/EFT,True,True,False,True,75845.6,7900.583333333333,0.59,Orta
173,Türk A.Ş.,Silver,Perakende,Orta Ölçekli,Izmir,9587,20,479,71,20,4744747,45,12,7.4,7,Telefon,Çek,True,True,True,False,92035.20000000001,798.9166666666666,0.55,Yüksek
174,Sistem Holding,Gold,Perakende,Orta Ölçekli,Istanbul,33398,43,776,55,43,9830223,43,13,8.16,10,Web Site,Vadeli Ödeme,False,True,True,True,347339.2,2783.1666666666665,0.57,Orta
175,Pro Ltd. Şti.,Gold,Teknoloji,Orta Ölçekli,Antalya,7406,22,336,13,22,4105664,117,2,7.28,10,Telefon,Kurumsal Kredi Kartı,False,True,True,True,11849.6,617.1666666666666,0.41,Orta
176,Türk Sanayi,Premium,Perakende,Orta Ölçekli,Istanbul,46068,8,5758,37,8,10898954,57,10,6.74,7,E-posta,Havale/EFT,True,False,True,True,368544.0,3839.0,0.38,Orta
177,Anadolu A.Ş.,Bronze,Finans,Orta Ölçekli,Bursa,9393,24,391,23,24,1449210,37,17,6.67,8,E-posta,Vadeli Ödeme,False,True,True,True,127744.80000000002,782.75,0.47,Orta
178,Global Ticaret,Silver,Perakende,Küçük Ölçekli,Ankara,32439,7,4634,18,7,642407,104,2,7.18,5,Mobil Uygulama,Çek,False,True,True,True,51902.4,2703.25,0.35,Orta
179,Pro Ticaret,Silver,Teknoloji,Küçük Ölçekli,Kayseri,9112,32,284,11,32,5599164,245,1,8.97,6,Mağaza,Çek,True,True,True,True,7289.6,759.3333333333334,0.6,Düşük
180,Türk Ticaret,Silver,Perakende,Orta Ölçekli,Istanbul,19161,18,1064,3,18,2155539,41,2,7.16,6,E-posta,Vadeli Ödeme,True,True,False,True,30657.600000000002,1596.75,0.49,Orta
181,Tech Holding,Silver,Turizm,Büyük Ölçekli,Ankara,26781,22,1217,7,22,5865891,127,6,8.73,7,Telefon,Çek,True,False,True,False,128548.80000000002,2231.75,0.47,Düşük
182,Türk Holding,Silver,Üretim,Küçük Ölçekli,Istanbul,29731,22,1351,26,22,1643613,58,13,10.0,8,Telefon,Havale/EFT,True,True,True,True,309202.4,2477.5833333333335,0.64,Düşük
183,Mega Teknoloji,Gold,İnşaat,Orta Ölçekli,Kayseri,59826,13,4602,40,13,3072731,225,6,8.56,3,Web Site,Havale/EFT,True,False,False,True,287164.80000000005,4985.5,0.43,Orta
184,Anadolu Ltd. Şti.,Gold,Lojistik,Büyük Ölçekli,Mersin,30532,25,1221,2,25,2409572,91,2,6.54,2,E-posta,Havale/EFT,True,True,True,True,48851.200000000004,2544.3333333333335,0.5,Orta
185,Grup Ticaret,Silver,Hizmet,Küçük Ölçekli,Istanbul,8121,45,180,15,45,7412733,55,3,7.71,7,Telefon,Havale/EFT,True,True,True,True,19490.4,676.75,0.62,Düşük
186,Pro Sanayi,Silver,Perakende,Orta Ölçekli,Bursa,29894,12,2491,6,12,1840773,165,4,10.0,7,Web Site,Vadeli Ödeme,True,True,True,True,95660.8,2491.1666666666665,0.56,Düşük
187,Tech Ticaret,Bronze,Perakende,Büyük Ölçekli,Konya,13474,29,464,28,29,1289415,78,1,8.51,6,Telefon,Kurumsal Kredi Kartı,True,True,True,True,10779.2,1122.8333333333333,0.57,Düşük
188,Grup Holding,Bronze,Perakende,Orta Ölçekli,Izmir,81946,20,4097,60,20,1963261,115,7,7.34,8,E-posta,Kurumsal Kredi Kartı,True,True,False,True,458897.60000000003,6828.833333333333,0.53,Orta
189,Grup Sanayi,Gold,Sağlık,Küçük Ölçekli,Izmir,222770,42,5304,80,42,4485481,124,7,7.69,5,Telefon,Havale/EFT,True,True,False,True,1247512.0000000002,18564.166666666668,0.63,Yüksek
190,Türk A.Ş.,Premium,Perakende,Küçük Ölçekli,Istanbul,7031,24,292,65,24,1958014,279,4,10.0,10,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,22499.2,585.9166666666666,0.61,Yüksek
191,Anadolu Teknoloji,Silver,Perakende,Orta Ölçekli,Istanbul,66706,28,2382,62,28,2690203,12,5,10.0,6,Mağaza,Çek,True,True,True,True,266824.0,5558.833333333333,0.63,Yüksek
192,Pro Sanayi,Gold,Üretim,Orta Ölçekli,Mersin,135185,25,5407,28,25,1720040,68,2,8.34,6,Mobil Uygulama,Çek,True,False,False,True,216296.0,11265.416666666666,0.46,Düşük
193,Grup Ticaret,Premium,Üretim,Küçük Ölçekli,Mersin,7313,24,304,9,24,1811471,88,2,8.22,6,Mağaza,Çek,True,False,False,True,11700.800000000001,609.4166666666666,0.45,Düşük
194,Türk Ltd. Şti.,Bronze,Üretim,Küçük Ölçekli,Antalya,42026,27,1556,42,27,13942784,249,1,9.04,9,Telefon,Havale/EFT,True,False,False,True,33620.8,3502.1666666666665,0.48,Orta
195,Tech Holding,Gold,Teknoloji,Küçük Ölçekli,Ankara,152012,19,8000,39,19,17238828,16,4,7.52,5,Telefon,Kurumsal Kredi Kartı,True,False,True,True,486438.4,12667.666666666666,0.42,Orta
196,Tech Holding,Bronze,Eğitim,Küçük Ölçekli,Ankara,4240,16,265,6,16,10621118,32,3,9.94,7,Mağaza,Çek,True,True,True,True,10176.000000000002,353.3333333333333,0.57,Düşük
197,Türk Teknoloji,Silver,Hizmet,Küçük Ölçekli,Adana,18542,27,686,7,27,5963989,279,2,8.6,6,Mobil Uygulama,Kurumsal Kredi Kartı,False,False,True,True,29667.2,1545.1666666666667,0.37,Düşük
198,Grup Ticaret,Bronze,Perakende,Küçük Ölçekli,Mersin,23302,21,1109,4,21,3988031,70,1,6.74,2,E-posta,Vadeli Ödeme,True,False,True,True,18641.600000000002,1941.8333333333333,0.39,Orta
199,Grup Sanayi,Gold,Eğitim,Küçük Ölçekli,Mersin,93290,30,3109,21,30,1259707,113,4,9.87,6,Mağaza,Kurumsal Kredi Kartı,True,False,False,True,298528.0,7774.166666666667,0.53,Düşük
200,Türk Holding,Gold,Turizm,Küçük Ölçekli,Konya,9001,25,360,12,25,1636151,85,1,7.15,3,Mağaza,Havale/EFT,True,True,True,True,7200.8,750.0833333333334,0.52,Orta
201,Star Ticaret,Silver,Perakende,Küçük Ölçekli,Antalya,149916,11,13628,70,11,2148270,234,7,5.79,10,Web Site,Vadeli Ödeme,True,True,False,True,839529.6000000001,12493.0,0.45,Yüksek
202,Net Ltd. Şti.,Gold,Teknoloji,Orta Ölçekli,Istanbul,1888,14,134,2,14,26344502,14,5,10.0,4,Telefon,Havale/EFT,True,True,False,True,7552.0,157.33333333333334,0.58,Düşük
203,Global Ticaret,Gold,Hizmet,Küçük Ölçekli,Istanbul,288775,37,7804,12,37,1364414,10,3,9.92,10,Telefon,Çek,True,True,True,True,693060.0000000001,24064.583333333332,0.66,Düşük
204,Pro Ltd. Şti.,Gold,Perakende,Küçük Ölçekli,Mersin,90507,22,4113,63,22,4002529,66,6,7.45,7,Mağaza,Vadeli Ödeme,False,True,False,True,434433.6000000001,7542.25,0.44,Yüksek
205,Net Ticaret,Gold,Finans,Küçük Ölçekli,Antalya,15601,14,1114,208,14,414913,234,5,10.0,5,Telefon,Havale/EFT,True,True,False,True,62404.0,1300.0833333333333,0.58,Yüksek
206,Sistem A.Ş.,Gold,Teknoloji,Büyük Ölçekli,Istanbul,144986,24,6041,39,24,5246124,96,4,9.83,6,Mağaza,Havale/EFT,True,True,True,True,463955.2,12082.166666666666,0.61,Orta
207,Global Holding,Bronze,Eğitim,Küçük Ölçekli,Istanbul,3659,37,98,70,37,2519725,125,14,5.29,6,Web Site,Havale/EFT,False,True,False,False,40980.8,304.9166666666667,0.47,Yüksek
208,Tech Ticaret,Gold,Sağlık,Küçük Ölçekli,Bursa,47107,26,1811,1,26,555318,224,17,7.31,8,Telefon,Vadeli Ödeme,True,True,False,True,640655.2000000001,3925.5833333333335,0.6,Orta
209,Global Ltd. Şti.,Premium,Üretim,Orta Ölçekli,Istanbul,78751,31,2540,45,31,7479243,20,8,10.0,8,Mağaza,Vadeli Ödeme,True,False,True,True,504006.4,6562.583333333333,0.56,Orta
210,Net Teknoloji,Silver,Perakende,Küçük Ölçekli,Istanbul,37666,27,1395,19,27,4385225,103,10,10.0,5,E-posta,Çek,True,True,False,True,301328.0,3138.8333333333335,0.65,Düşük
211,Grup Teknoloji,Bronze,Perakende,Küçük Ölçekli,Izmir,5000,25,200,36,25,728619,24,3,8.35,5,Mağaza,Kurumsal Kredi Kartı,False,False,True,True,12000.000000000002,416.6666666666667,0.36,Orta
212,Star Teknoloji,Gold,Perakende,Orta Ölçekli,Bursa,18838,27,697,17,27,2930268,159,17,9.67,10,Mobil Uygulama,Çek,True,False,True,True,256196.80000000002,1569.8333333333333,0.57,Düşük
213,Star Teknoloji,Premium,Perakende,Orta Ölçekli,Bursa,66596,23,2895,26,23,4422614,150,3,7.72,7,Mağaza,Çek,True,True,False,True,159830.40000000002,5549.666666666667,0.54,Düşük
214,Türk Ltd. Şti.,Silver,Teknoloji,Küçük Ölçekli,Istanbul,8885,21,423,10,21,3178148,13,10,9.16,6,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,71080.0,740.4166666666666,0.5,Düşük
215,Pro Ticaret,Bronze,Finans,Küçük Ölçekli,Bursa,26477,37,715,26,37,7137743,292,14,7.98,8,Mağaza,Havale/EFT,True,True,False,True,296542.4,2206.4166666666665,0.65,Düşük
216,Star A.Ş.,Bronze,Teknoloji,Büyük Ölçekli,Istanbul,7014,27,259,11,27,4368255,55,7,6.05,7,Telefon,Çek,False,False,True,True,39278.4,584.5,0.32,Orta
217,Tech Holding,Silver,Eğitim,Büyük Ölçekli,Ankara,118458,22,5384,10,22,10881821,17,1,8.24,9,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,True,True,94766.40000000001,9871.5,0.54,Düşük
218,Star Ltd. Şti.,Gold,Hizmet,Büyük Ölçekli,Adana,413252,35,11807,12,35,574524,32,11,10.0,5,Telefon,Kurumsal Kredi Kartı,True,True,False,True,3636617.6,34437.666666666664,0.69,Düşük
219,Star Sanayi,Silver,Eğitim,Orta Ölçekli,Antalya,16917,25,676,7,25,17577255,241,1,7.87,7,E-posta,Vadeli Ödeme,True,False,True,True,13533.6,1409.75,0.44,Düşük
220,Global Holding,Premium,Lojistik,Orta Ölçekli,Gaziantep,218967,23,9520,8,23,2795780,72,13,8.69,5,Mağaza,Çek,True,False,True,False,2277256.8000000003,18247.25,0.51,Düşük
221,Pro Teknoloji,Silver,Perakende,Küçük Ölçekli,Bursa,19223,12,1601,81,12,21646249,117,17,9.14,4,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,False,261432.80000000002,1601.9166666666667,0.6,Yüksek
222,Sistem A.Ş.,Silver,Finans,Küçük Ölçekli,Izmir,6487,15,432,19,15,530250,64,7,8.29,6,Web Site,Kurumsal Kredi Kartı,True,True,True,True,36327.200000000004,540.5833333333334,0.54,Düşük
223,Pro Ltd. Şti.,Bronze,Üretim,Küçük Ölçekli,Istanbul,9304,21,443,29,21,2798423,15,10,7.41,2,Telefon,Havale/EFT,False,True,True,True,74432.0,775.3333333333334,0.45,Orta
224,Grup Teknoloji,Gold,Eğitim,Büyük Ölçekli,Ankara,45077,25,1803,26,25,18164674,109,1,9.07,8,Telefon,Havale/EFT,True,False,False,True,36061.6,3756.4166666666665,0.48,Düşük
225,Net A.Ş.,Premium,Üretim,Orta Ölçekli,Istanbul,3773,31,121,10,31,1910184,673,2,9.3,9,Web Site,Vadeli Ödeme,False,False,False,True,6036.8,314.4166666666667,0.41,Düşük
226,Sistem Holding,Silver,Hizmet,Orta Ölçekli,Istanbul,67562,14,4825,1,14,242890,77,6,8.67,6,Mağaza,Kurumsal Kredi Kartı,True,True,False,True,324297.60000000003,5630.166666666667,0.54,Düşük
227,Türk Teknoloji,Silver,Perakende,Küçük Ölçekli,Trabzon,30072,18,1670,4,18,3180826,30,10,7.61,8,E-posta,Vadeli Ödeme,True,True,False,True,240576.0,2506.0,0.54,Düşük
228,Net Holding,Bronze,Perakende,Küçük Ölçekli,Ankara,79037,33,2395,54,33,4774105,36,12,8.03,4,Web Site,Havale/EFT,True,True,True,True,758755.2000000001,6586.416666666667,0.62,Orta
229,Türk Ltd. Şti.,Gold,Hizmet,Küçük Ölçekli,Mersin,98715,28,3525,4,28,5472758,33,4,7.37,5,Telefon,Kurumsal Kredi Kartı,True,False,True,True,315888.0,8226.25,0.45,Orta
230,Net A.Ş.,Gold,Lojistik,Büyük Ölçekli,Antalya,47463,30,1582,7,30,4344953,294,2,9.45,8,E-posta,Vadeli Ödeme,True,True,True,True,75940.8,3955.25,0.61,Düşük
231,Star A.Ş.,Silver,Sağlık,Küçük Ölçekli,Konya,15499,41,378,74,41,2765974,309,3,8.92,10,E-posta,Çek,True,True,True,True,37197.600000000006,1291.5833333333333,0.64,Yüksek
232,Anadolu Sanayi,Gold,Teknoloji,Küçük Ölçekli,Izmir,389289,18,21627,50,18,5549222,38,3,8.67,0,E-posta,Vadeli Ödeme,True,False,True,True,934293.6000000001,32440.75,0.44,Orta
233,Pro A.Ş.,Bronze,Finans,Küçük Ölçekli,Antalya,456646,26,17563,2,26,306665,5,5,7.02,8,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,1826584.0,38053.833333333336,0.53,Orta
234,Sistem Holding,Silver,Eğitim,Küçük Ölçekli,Izmir,15892,31,512,31,31,8677936,43,7,6.63,8,Telefon,Kurumsal Kredi Kartı,True,True,False,True,88995.20000000001,1324.3333333333333,0.55,Orta
235,Net A.Ş.,Bronze,Teknoloji,Küçük Ölçekli,Istanbul,84144,40,2103,22,40,4947907,89,1,8.3,7,Telefon,Kurumsal Kredi Kartı,True,False,False,True,67315.2,7012.0,0.51,Düşük
236,Net Ticaret,Silver,Perakende,Büyük Ölçekli,Adana,9156,32,286,14,32,1660903,175,6,5.39,7,E-posta,Çek,True,True,True,True,43948.8,763.0,0.51,Yüksek
237,Global Holding,Bronze,Perakende,Küçük Ölçekli,Istanbul,7297,13,561,21,13,1058775,59,7,9.21,10,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,40863.200000000004,608.0833333333334,0.56,Düşük
238,Türk Ticaret,Gold,Finans,Orta Ölçekli,Istanbul,22212,25,888,5,25,8415342,71,6,8.15,6,Telefon,Vadeli Ödeme,True,False,False,True,106617.60000000002,1851.0,0.47,Düşük
239,Pro Ltd. Şti.,Bronze,Finans,Büyük Ölçekli,Antalya,49211,13,3785,93,13,1915772,18,9,7.26,7,Telefon,Çek,False,True,True,True,354319.2,4100.916666666667,0.41,Yüksek
240,Anadolu Ticaret,Gold,Teknoloji,Büyük Ölçekli,Istanbul,7906,30,263,6,30,39675829,90,25,6.19,8,Telefon,Havale/EFT,True,True,True,True,158120.0,658.8333333333334,0.61,Orta
241,Tech Holding,Silver,Teknoloji,Küçük Ölçekli,Eskişehir,270294,15,18019,7,15,1435417,100,3,8.62,0,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,True,True,648705.6000000001,22524.5,0.53,Düşük
242,Mega Teknoloji,Gold,Eğitim,Orta Ölçekli,Eskişehir,161877,18,8993,14,18,5419644,19,1,9.04,6,Web Site,Çek,True,True,True,True,129501.6,13489.75,0.55,Düşük
243,Mega A.Ş.,Silver,Turizm,Küçük Ölçekli,Kayseri,71295,15,4753,8,15,10172072,43,10,10.0,6,Telefon,Havale/EFT,True,True,True,True,570360.0,5941.25,0.6,Düşük
244,Tech A.Ş.,Gold,Eğitim,Küçük Ölçekli,Ankara,25516,41,622,12,41,285595,38,1,7.71,0,E-posta,Kurumsal Kredi Kartı,True,True,False,True,20412.800000000003,2126.3333333333335,0.6,Düşük
245,Pro Ltd. Şti.,Gold,Üretim,Küçük Ölçekli,Istanbul,137587,26,5291,2,26,1643799,220,1,10.0,1,E-posta,Çek,False,False,True,True,110069.6,11465.583333333334,0.41,Düşük
246,Tech Ltd. Şti.,Bronze,Perakende,Küçük Ölçekli,Kayseri,221,21,10,29,21,2764580,89,17,8.72,10,Mağaza,Kurumsal Kredi Kartı,True,True,False,True,3005.6000000000004,18.416666666666668,0.62,Düşük
